id,documentId,date,description,merchant,amount,category,confidence,createdAt,updatedAt
7e4152b5-9a0a-4c13-ad87-f133b89b0050,6fb82bac-530b-42ab-a976-29ebc1ceadd5,2026-04-12 00:00:00,TORONTO HYDRO,Toronto Hydro,-86.48,Bills,0.915,2026-04-29 00:00:00,2026-04-29 00:00:00
7ec9d1ef-ff1e-45ad-ad4f-1a2e6f944fd7,d8c63caf-eb0a-488f-b88e-d7e53663d5be,2025-04-12 00:00:00,OSMOW'S,Osmow's,-20.75,Dining,0.968,2025-04-29 00:00:00,2025-04-29 00:00:00
7ee38dd1-7bc4-4037-9f4d-3b097a74839f,645f4279-7777-4dab-bb21-3125d103542f,2025-09-30 00:00:00,METRO,Metro,-83.88,Groceries,0.938,2025-09-30 00:00:00,2025-09-30 00:00:00
7ee63aea-b9e7-40ac-af6a-7c2a6bfd39ec,115fbc06-58c9-4a1b-bd5e-06870f62daee,2024-12-27 00:00:00,PRESTO TTC LOAD,TTC,-10.68,Transport,0.912,2024-12-30 00:00:00,2024-12-30 00:00:00
7ef2341d-3e89-48e1-83c8-6a51d22b5c3c,faad7098-70e4-4a61-a46d-29decef4f3ed,2026-04-18 00:00:00,PRESTO TTC LOAD,TTC,-8,Transport,0.95,2026-04-30 00:00:00,2026-04-30 00:00:00
7f03cb46-89cb-45fe-b8c3-8993fdd085ee,af9382d1-9367-458f-971e-6a2faf63fcbf,2025-06-08 00:00:00,UBER* TRIP HELP.UBER.COM,Uber,-41.07,Transport,0.91,2025-06-29 00:00:00,2025-06-29 00:00:00
7f05c6b2-f228-422a-9a6f-bd3f3d2c4f33,78016470-1a61-4756-a03f-adffa5a92f89,2025-05-07 00:00:00,DIRECT DEP FREELANCE,Freelance,605.45,Income,0.972,2025-05-30 00:00:00,2025-05-30 00:00:00
7f259dfe-834e-4096-8be3-c19a69e0c4a7,7033ff9c-4e5f-4a24-b73a-302793bb9b30,2025-11-16 00:00:00,A&W,A&W,-21.31,Dining,0.9,2025-11-29 00:00:00,2025-11-29 00:00:00
7f288e03-0a7e-415c-bee8-18744451a503,efdf272e-1f6e-47df-9053-91c9bab09d21,2025-02-17 00:00:00,NO FRILLS #7404 TORONTO,No Frills,-57.45,Groceries,0.966,2025-02-27 00:00:00,2025-02-27 00:00:00
7f298ced-2049-43e2-bf9a-187b0b34f543,5e8b4dbf-dbb6-4be9-8ba8-17691a8a9ad6,2024-05-18 00:00:00,TD INSURANCE,Tenant Insurance,-26.41,Bills,0.975,2024-05-30 00:00:00,2024-05-30 00:00:00
7f523b94-132d-432b-9c56-0d5877de817f,a20065eb-e9bf-4e12-98af-fc14a2d3d0ed,2025-01-29 00:00:00,ESSO,Esso,-77.67,Transport,0.961,2025-01-31 00:00:00,2025-01-31 00:00:00
7fb64f51-109a-4f97-adfb-0ab186bcdd83,645f4279-7777-4dab-bb21-3125d103542f,2025-09-25 00:00:00,WALMART SUPERCENTRE #8390,Walmart,-45.32,Shopping,0.979,2025-09-30 00:00:00,2025-09-30 00:00:00
801196b8-9919-4f7c-bb0f-76a65cfe722e,ae34486d-f484-4c41-92e5-90e46f07b473,2025-03-14 00:00:00,SPOTIFY P4638,Spotify,-11.99,Entertainment,0.971,2025-03-30 00:00:00,2025-03-30 00:00:00
806897a6-fb9e-4015-a6d2-5573f634688b,31c595f5-c12b-4f1e-8c6a-21c545a44deb,2025-10-31 00:00:00,DENTAL CLINIC,Dental Clinic,-154.35,Other,0.951,2025-10-31 00:00:00,2025-10-31 00:00:00
808019b8-48f0-4cf7-89d8-f68597bb8561,d2a8431d-596a-41c2-9e2c-4ad2a589fd94,2025-12-18 00:00:00,CINEPLEX,Cineplex,-33.3,Entertainment,0.89,2025-12-31 00:00:00,2025-12-31 00:00:00
808a2d75-d22b-4be1-86f3-d29c2688e949,115fbc06-58c9-4a1b-bd5e-06870f62daee,2024-12-03 00:00:00,STARBUCKS 6668 TORONTO ON,Starbucks,-11.02,Dining,0.948,2024-12-30 00:00:00,2024-12-30 00:00:00
80afddf0-1b72-44fb-a5e6-991eba5f9796,7033ff9c-4e5f-4a24-b73a-302793bb9b30,2025-11-16 00:00:00,UBER* TRIP HELP.UBER.COM,Uber,-31.02,Transport,0.903,2025-11-29 00:00:00,2025-11-29 00:00:00
810328ff-9a99-4f34-990c-95b8491ca4ea,2d95c4a6-c659-4a1b-a075-d1a0fb284fe6,2025-04-29 00:00:00,CINEPLEX,Cineplex,-27.15,Entertainment,0.927,2025-04-30 00:00:00,2025-04-30 00:00:00
813888c1-3e87-4ea3-850d-ab2d7fe959ed,5e8b4dbf-dbb6-4be9-8ba8-17691a8a9ad6,2024-05-20 00:00:00,NETFLIX.COM,Netflix,-18.99,Entertainment,0.93,2024-05-30 00:00:00,2024-05-30 00:00:00
81650b20-aa20-493f-bea4-eb366b714b0a,0f4203ec-66fc-4735-922d-3f07c6678d00,2024-09-14 00:00:00,UBER* TRIP HELP.UBER.COM,Uber,-38.08,Transport,0.953,2024-09-30 00:00:00,2024-09-30 00:00:00
823194c1-aa8b-4220-bd84-69581d5b894b,cf919b82-061e-4adb-85f8-f4557d3c3176,2025-12-09 00:00:00,DENTAL CLINIC,Dental Clinic,-197.78,Other,0.929,2025-12-30 00:00:00,2025-12-30 00:00:00
82489f71-59c9-4493-be46-2d96a45527f8,cf919b82-061e-4adb-85f8-f4557d3c3176,2025-12-12 00:00:00,PRESTO TTC LOAD,TTC,-6.16,Transport,0.955,2025-12-30 00:00:00,2025-12-30 00:00:00
8252fdd0-2ae5-410f-bcc9-fa08ea9bf3fd,d2a8431d-596a-41c2-9e2c-4ad2a589fd94,2025-12-28 00:00:00,CANADIAN TIRE,Canadian Tire,-49.54,Shopping,0.896,2025-12-31 00:00:00,2025-12-31 00:00:00
8298ea6a-fc9d-4711-95c5-5c5b91b1718b,5e8b4dbf-dbb6-4be9-8ba8-17691a8a9ad6,2024-05-05 00:00:00,TIM HORTONS #8449 TORONTO ON,Tim Hortons,-10.91,Dining,0.963,2024-05-30 00:00:00,2024-05-30 00:00:00
82cf97c0-b548-4320-bb41-27a4ef2b411b,d80232bb-b628-417e-b717-2075b53ddaca,2024-11-05 00:00:00,CRA TAX REFUND,Tax Refund,1058.04,Income,0.968,2024-11-29 00:00:00,2024-11-29 00:00:00
82e621e3-4077-4f94-a330-64cb83731a0d,d8c63caf-eb0a-488f-b88e-d7e53663d5be,2025-04-08 00:00:00,PRESTO TTC LOAD,TTC,-6.77,Transport,0.945,2025-04-29 00:00:00,2025-04-29 00:00:00
82ea1631-42bf-4924-83ae-c60cf96d0f7a,cf919b82-061e-4adb-85f8-f4557d3c3176,2025-12-06 00:00:00,AMZN MKTP CA*3970,Amazon,-47.4,Shopping,0.916,2025-12-30 00:00:00,2025-12-30 00:00:00
8319ccbc-1bfb-4eb3-87cd-5be1c437c11b,115fbc06-58c9-4a1b-bd5e-06870f62daee,2024-12-15 00:00:00,ESSO,Esso,-59.65,Transport,0.92,2024-12-30 00:00:00,2024-12-30 00:00:00
832f7d8c-95de-45ae-b41a-863a085d3812,8cd66081-f737-4ec1-86da-4b5ca1673437,2026-02-19 00:00:00,STEAM,Steam,-63.9,Entertainment,0.954,2026-02-27 00:00:00,2026-02-27 00:00:00
8331bd3f-bc37-4deb-96f9-87c4774462d4,ae34486d-f484-4c41-92e5-90e46f07b473,2025-03-08 00:00:00,PRESTO TTC LOAD,TTC,-12.37,Transport,0.91,2025-03-30 00:00:00,2025-03-30 00:00:00
8385793c-58cd-4194-86ea-6e76937d6b02,8cd66081-f737-4ec1-86da-4b5ca1673437,2026-02-01 00:00:00,E-TRANSFER RENT,Rent,-1982.06,Bills,0.973,2026-02-27 00:00:00,2026-02-27 00:00:00
83906495-a84e-43cd-b428-73c6c0a61337,95e2e8d7-2188-4d1d-918d-5c185177c169,2026-03-02 00:00:00,UBER* TRIP HELP.UBER.COM,Uber,-21.17,Transport,0.956,2026-03-30 00:00:00,2026-03-30 00:00:00
83a18409-da63-4de9-95a9-770f5fcee781,7d7f7ec7-ca05-4a30-b84f-c7ae33497194,2024-06-14 00:00:00,SPOTIFY P1444,Spotify,-11.99,Entertainment,0.948,2024-06-29 00:00:00,2024-06-29 00:00:00
83c2beae-d9d8-49d0-8bd8-8f7e8284c173,7033ff9c-4e5f-4a24-b73a-302793bb9b30,2025-11-20 00:00:00,PAYROLL DEPOSIT,Payroll,2791.03,Income,0.944,2025-11-29 00:00:00,2025-11-29 00:00:00
83e00934-4f3c-4f8b-88a3-cab30f773716,efdf272e-1f6e-47df-9053-91c9bab09d21,2025-02-20 00:00:00,NETFLIX.COM,Netflix,-18.99,Entertainment,0.976,2025-02-27 00:00:00,2025-02-27 00:00:00
83f5dfb9-602b-444e-bd70-236dd2d9aa2b,d80232bb-b628-417e-b717-2075b53ddaca,2024-11-16 00:00:00,UBER* TRIP HELP.UBER.COM,Uber,-19.98,Transport,0.896,2024-11-29 00:00:00,2024-11-29 00:00:00
84675b64-8c6c-4122-884d-0975661fc80b,ae34486d-f484-4c41-92e5-90e46f07b473,2025-03-02 00:00:00,GO TRANSIT TRAVEL,GO Transit,-9.1,Transport,0.92,2025-03-30 00:00:00,2025-03-30 00:00:00
846bf9d0-28c9-4df2-91db-e98916f7c923,faad7098-70e4-4a61-a46d-29decef4f3ed,2026-04-27 00:00:00,WALMART SUPERCENTRE #7021,Walmart,-85.14,Shopping,0.894,2026-04-30 00:00:00,2026-04-30 00:00:00
84b90353-72a8-4031-8897-149b7880203a,77198e37-6441-470b-8395-d0dabe2ca261,2024-10-11 00:00:00,A&W,A&W,-21.38,Dining,0.96,2024-10-30 00:00:00,2024-10-30 00:00:00
850ce338-5651-42c8-aa6e-a5f30e8c6e7d,af9382d1-9367-458f-971e-6a2faf63fcbf,2025-06-25 00:00:00,NO FRILLS #259 TORONTO,No Frills,-86.12,Groceries,0.96,2025-06-29 00:00:00,2025-06-29 00:00:00
8512009a-a09b-42af-8d0e-c4ee48ee7d3c,6f6c646a-3bf7-44ed-a016-7ca7ed113f2c,2026-03-24 00:00:00,ESSO,Esso,-74.96,Transport,0.924,2026-03-31 00:00:00,2026-03-31 00:00:00
852cf3dc-83f3-4fb7-a499-ea2bffe0c9c6,8cd66081-f737-4ec1-86da-4b5ca1673437,2026-02-14 00:00:00,COSTCO WHOLESALE #993,Costco,-132.67,Groceries,0.934,2026-02-27 00:00:00,2026-02-27 00:00:00
8535d151-9dfb-4464-847f-ceba47988794,7033ff9c-4e5f-4a24-b73a-302793bb9b30,2025-11-04 00:00:00,UNIQLO,Uniqlo,-64.21,Shopping,0.971,2025-11-29 00:00:00,2025-11-29 00:00:00
85543d0f-ec41-4a80-946f-54edab43d51c,f9271113-0a76-4fff-8227-38144e20fee3,2025-08-09 00:00:00,COSTCO WHOLESALE #190,Costco,-261.83,Groceries,0.922,2025-08-30 00:00:00,2025-08-30 00:00:00
857ca3d0-e011-4121-b6b2-3c51ce30c914,744ca2c2-02b7-464d-8752-f902130ca327,2025-07-01 00:00:00,E-TRANSFER RENT,Rent,-1854.26,Bills,0.917,2025-07-30 00:00:00,2025-07-30 00:00:00
85a41dfc-3b1d-44b1-aa52-bd1adf015e3c,1a5b48d7-2b53-4477-976d-91a5f156671b,2024-08-18 00:00:00,NO FRILLS #6385 TORONTO,No Frills,-46.44,Groceries,0.964,2024-08-30 00:00:00,2024-08-30 00:00:00
85aaa5ec-85e4-4b67-a49e-e431f6d70ad7,78016470-1a61-4756-a03f-adffa5a92f89,2025-05-14 00:00:00,SPOTIFY P8038,Spotify,-11.99,Entertainment,0.913,2025-05-30 00:00:00,2025-05-30 00:00:00
85b16cfe-815b-4ff7-a75f-1ae32c9fa1ac,32d8be7c-f2c6-47e9-87cd-14695ee5a6c7,2026-01-09 00:00:00,GOODLIFE FITNESS,GoodLife Fitness,-39.99,Fitness,0.963,2026-01-30 00:00:00,2026-01-30 00:00:00
85c7101f-ebb2-4a38-aba3-f317290fb28a,32d8be7c-f2c6-47e9-87cd-14695ee5a6c7,2026-01-03 00:00:00,PRESTO TTC LOAD,TTC,-12.08,Transport,0.912,2026-01-30 00:00:00,2026-01-30 00:00:00
85d5bb9f-c771-4593-80db-fc6785f16658,6f6c646a-3bf7-44ed-a016-7ca7ed113f2c,2026-03-27 00:00:00,PRESTO TTC LOAD,TTC,-12.6,Transport,0.944,2026-03-31 00:00:00,2026-03-31 00:00:00
8636c36a-252b-42e9-8d0e-de8dfdc6f567,115fbc06-58c9-4a1b-bd5e-06870f62daee,2024-12-29 00:00:00,DENTAL CLINIC,Dental Clinic,-82.82,Other,0.909,2024-12-30 00:00:00,2024-12-30 00:00:00
8660a184-6a1b-434d-ab21-a0cb8492ce05,95e2e8d7-2188-4d1d-918d-5c185177c169,2026-03-06 00:00:00,APPLE,Apple,-11.57,Entertainment,0.923,2026-03-30 00:00:00,2026-03-30 00:00:00
8683a499-14f9-41d7-9a67-2ce77fe28f04,1a5b48d7-2b53-4477-976d-91a5f156671b,2024-08-26 00:00:00,UBER EATS HELP.UBER.COM,Uber Eats,-28.81,Dining,0.944,2024-08-30 00:00:00,2024-08-30 00:00:00
86c637a8-887a-43fd-bb8f-1f099e8fdfb0,af9382d1-9367-458f-971e-6a2faf63fcbf,2025-06-08 00:00:00,PRESTO TTC LOAD,TTC,-7.85,Transport,0.919,2025-06-29 00:00:00,2025-06-29 00:00:00
86db22d3-59a4-4968-bcf8-0bdcdc0fb981,78016470-1a61-4756-a03f-adffa5a92f89,2025-05-09 00:00:00,FRESHCO,FreshCo,-80.29,Groceries,0.98,2025-05-30 00:00:00,2025-05-30 00:00:00
86f17406-56b0-4e07-83c0-471e135dc109,115fbc06-58c9-4a1b-bd5e-06870f62daee,2024-12-27 00:00:00,PLAYSTATION,PlayStation,-36.08,Entertainment,0.949,2024-12-30 00:00:00,2024-12-30 00:00:00
86f60149-626f-4b29-bf2f-23e7056355fd,faad7098-70e4-4a61-a46d-29decef4f3ed,2026-04-26 00:00:00,GO TRANSIT TRAVEL,GO Transit,-19.05,Transport,0.94,2026-04-30 00:00:00,2026-04-30 00:00:00
86f87c64-5c5f-420b-b3fd-11df7ebb296c,1a5b48d7-2b53-4477-976d-91a5f156671b,2024-08-20 00:00:00,NETFLIX.COM,Netflix,-18.99,Entertainment,0.905,2024-08-30 00:00:00,2024-08-30 00:00:00
86fc330d-2f07-4774-b598-95f5f88c47f5,5e8b4dbf-dbb6-4be9-8ba8-17691a8a9ad6,2024-05-05 00:00:00,ROGERS MOBILE,Rogers,-78.33,Bills,0.957,2024-05-30 00:00:00,2024-05-30 00:00:00
87049fac-f633-47aa-9e7d-d0ea79a94ff7,32d8be7c-f2c6-47e9-87cd-14695ee5a6c7,2026-01-18 00:00:00,METRO,Metro,-99.28,Groceries,0.926,2026-01-30 00:00:00,2026-01-30 00:00:00
8706c48b-e155-431d-9bf7-a7efdc0e9160,78016470-1a61-4756-a03f-adffa5a92f89,2025-05-09 00:00:00,LYFT,Lyft,-29.95,Transport,0.924,2025-05-30 00:00:00,2025-05-30 00:00:00
87651d0d-4c2e-4d71-a1cf-58dfd2d114d5,31c595f5-c12b-4f1e-8c6a-21c545a44deb,2025-10-29 00:00:00,DOLLARAMA,Dollarama,-25.92,Shopping,0.961,2025-10-31 00:00:00,2025-10-31 00:00:00
876efd5d-f8c3-4061-b733-95489ca497c8,77198e37-6441-470b-8395-d0dabe2ca261,2024-10-05 00:00:00,THE KEG,The Keg,-70.79,Dining,0.988,2024-10-30 00:00:00,2024-10-30 00:00:00
87a43823-7744-4293-ac33-bf24b9b61e2d,7033ff9c-4e5f-4a24-b73a-302793bb9b30,2025-11-19 00:00:00,PRESTO TTC LOAD,TTC,-11.22,Transport,0.971,2025-11-29 00:00:00,2025-11-29 00:00:00
87d07009-a683-4d3b-8c0f-26db9fe30a5a,d2a8431d-596a-41c2-9e2c-4ad2a589fd94,2025-12-24 00:00:00,TIM HORTONS #8725 TORONTO ON,Tim Hortons,-17.77,Dining,0.959,2025-12-31 00:00:00,2025-12-31 00:00:00
87db342e-5abf-4ebd-9353-b5056665b055,efdf272e-1f6e-47df-9053-91c9bab09d21,2025-02-07 00:00:00,UBER* TRIP HELP.UBER.COM,Uber,-40.88,Transport,0.892,2025-02-27 00:00:00,2025-02-27 00:00:00
87dfa336-02ac-4486-87f9-0e0f9446e7dd,9c300a48-a6db-4450-83dd-fc1eac265341,2024-09-01 00:00:00,E-TRANSFER RENT,Rent,-1959.36,Bills,0.964,2024-09-29 00:00:00,2024-09-29 00:00:00
87fc7e19-44c8-40d2-aba9-a39a429e6aad,8cd66081-f737-4ec1-86da-4b5ca1673437,2026-02-18 00:00:00,LYFT,Lyft,-31.46,Transport,0.959,2026-02-27 00:00:00,2026-02-27 00:00:00
88152fad-663f-46c7-844c-fb6e6652abc5,cf919b82-061e-4adb-85f8-f4557d3c3176,2025-12-09 00:00:00,UBER* TRIP HELP.UBER.COM,Uber,-11.44,Transport,0.99,2025-12-30 00:00:00,2025-12-30 00:00:00
8843b7cd-85de-48ea-8506-812903b4d88c,115fbc06-58c9-4a1b-bd5e-06870f62daee,2024-12-18 00:00:00,PRESTO TTC LOAD,TTC,-4.93,Transport,0.896,2024-12-30 00:00:00,2024-12-30 00:00:00
88683326-9271-4d6c-ad97-dcec015e94be,d2a8431d-596a-41c2-9e2c-4ad2a589fd94,2025-12-25 00:00:00,ATM WITHDRAWAL,ATM Withdrawal,-87.53,Other,0.968,2025-12-31 00:00:00,2025-12-31 00:00:00
887748e6-75c0-480e-b09d-ef968223a5c4,7d7f7ec7-ca05-4a30-b84f-c7ae33497194,2024-06-10 00:00:00,TIM HORTONS #3551 TORONTO ON,Tim Hortons,-14.05,Dining,0.896,2024-06-29 00:00:00,2024-06-29 00:00:00
889657da-824d-4e23-8023-7da2e1255d85,af9382d1-9367-458f-971e-6a2faf63fcbf,2025-06-05 00:00:00,ROGERS MOBILE,Rogers,-74.71,Bills,0.971,2025-06-29 00:00:00,2025-06-29 00:00:00
88b5984b-3874-485f-a860-228b6b92ca4c,af9382d1-9367-458f-971e-6a2faf63fcbf,2025-06-05 00:00:00,PAYROLL DEPOSIT,Payroll,2480.96,Income,0.975,2025-06-29 00:00:00,2025-06-29 00:00:00
88e64dfa-8c90-492d-b0ce-7a145e4b818f,7033ff9c-4e5f-4a24-b73a-302793bb9b30,2025-11-11 00:00:00,UBER* TRIP HELP.UBER.COM,Uber,-35.3,Transport,0.893,2025-11-29 00:00:00,2025-11-29 00:00:00
88f5f916-8892-4710-bec1-1ae0d272d75c,f3baee5c-d588-4cf8-b1ef-369e1fecd5be,2025-08-21 00:00:00,PAYROLL DEPOSIT,Payroll,2756.34,Income,0.951,2025-08-31 00:00:00,2025-08-31 00:00:00
88f93312-ced2-4808-ad0b-8f35992266fd,d8c63caf-eb0a-488f-b88e-d7e53663d5be,2025-04-03 00:00:00,PAYROLL DEPOSIT,Payroll,2747.42,Income,0.935,2025-04-29 00:00:00,2025-04-29 00:00:00
89160059-594e-4957-96e6-661e75ea0559,a20065eb-e9bf-4e12-98af-fc14a2d3d0ed,2025-01-22 00:00:00,ESSO,Esso,-90.86,Transport,0.928,2025-01-31 00:00:00,2025-01-31 00:00:00
893caebe-7c29-4c8f-a0e5-8576308ef976,31c595f5-c12b-4f1e-8c6a-21c545a44deb,2025-10-20 00:00:00,NETFLIX.COM,Netflix,-18.99,Entertainment,0.949,2025-10-31 00:00:00,2025-10-31 00:00:00
893f32c7-41e0-41e5-81af-97b619ebee53,32d8be7c-f2c6-47e9-87cd-14695ee5a6c7,2026-01-05 00:00:00,ROGERS MOBILE,Rogers,-91.35,Bills,0.891,2026-01-30 00:00:00,2026-01-30 00:00:00
89446f62-94f0-4bfe-819b-945a972762ad,1a5b48d7-2b53-4477-976d-91a5f156671b,2024-08-13 00:00:00,NO FRILLS #6831 TORONTO,No Frills,-37.62,Groceries,0.931,2024-08-30 00:00:00,2024-08-30 00:00:00
8950e531-f3fe-4c04-9ff8-3b4b1b92b452,f9271113-0a76-4fff-8227-38144e20fee3,2025-08-06 00:00:00,UBER EATS HELP.UBER.COM,Uber Eats,-30.29,Dining,0.946,2025-08-30 00:00:00,2025-08-30 00:00:00
89516f2f-2ced-4619-b937-c728e6111e98,a20065eb-e9bf-4e12-98af-fc14a2d3d0ed,2025-01-19 00:00:00,PRESTO TTC LOAD,TTC,-8.91,Transport,0.959,2025-01-31 00:00:00,2025-01-31 00:00:00
896cbd03-d566-442b-b1a8-0a9d921ab6ca,5e8b4dbf-dbb6-4be9-8ba8-17691a8a9ad6,2024-05-04 00:00:00,UBER* TRIP HELP.UBER.COM,Uber,-38.24,Transport,0.932,2024-05-30 00:00:00,2024-05-30 00:00:00
8971706f-98b4-4327-beed-569209169d68,744ca2c2-02b7-464d-8752-f902130ca327,2025-07-06 00:00:00,CINEPLEX,Cineplex,-22.3,Entertainment,0.915,2025-07-30 00:00:00,2025-07-30 00:00:00
89cfa641-f40e-4139-b59d-df018ee17f7c,744ca2c2-02b7-464d-8752-f902130ca327,2025-07-03 00:00:00,UBER* TRIP HELP.UBER.COM,Uber,-17.51,Transport,0.928,2025-07-30 00:00:00,2025-07-30 00:00:00
89f081c4-cb37-4e80-9981-282425efedd9,d80232bb-b628-417e-b717-2075b53ddaca,2024-11-13 00:00:00,TIM HORTONS #7943 TORONTO ON,Tim Hortons,-11.36,Dining,0.931,2024-11-29 00:00:00,2024-11-29 00:00:00
8a027e36-1100-455a-8b13-cdb624d4649f,7033ff9c-4e5f-4a24-b73a-302793bb9b30,2025-11-24 00:00:00,PRESTO TTC LOAD,TTC,-11.57,Transport,0.972,2025-11-29 00:00:00,2025-11-29 00:00:00
8a08d137-46de-4371-a889-e5a9563f1dcf,645f4279-7777-4dab-bb21-3125d103542f,2025-09-16 00:00:00,TICKETMASTER,Ticketmaster,-115.99,Entertainment,0.935,2025-09-30 00:00:00,2025-09-30 00:00:00
8a4af9c3-d1b1-424d-8021-d7c177bfbbb3,faad7098-70e4-4a61-a46d-29decef4f3ed,2026-04-18 00:00:00,UBER* TRIP HELP.UBER.COM,Uber,-37.59,Transport,0.928,2026-04-30 00:00:00,2026-04-30 00:00:00
8a7ccf92-b697-4d4b-bc60-8533046512b1,f3baee5c-d588-4cf8-b1ef-369e1fecd5be,2025-08-19 00:00:00,METRO,Metro,-81.58,Groceries,0.967,2025-08-31 00:00:00,2025-08-31 00:00:00
8aaa7388-76f8-4431-be6a-262634315f29,d2a8431d-596a-41c2-9e2c-4ad2a589fd94,2025-12-29 00:00:00,TIM HORTONS #8075 TORONTO ON,Tim Hortons,-13.21,Dining,0.955,2025-12-31 00:00:00,2025-12-31 00:00:00
8ac21d03-a74d-4008-890d-adeb2456e3f6,6f6c646a-3bf7-44ed-a016-7ca7ed113f2c,2026-03-29 00:00:00,GO TRANSIT TRAVEL,GO Transit,-9.04,Transport,0.966,2026-03-31 00:00:00,2026-03-31 00:00:00
8aca6a27-2279-4725-910f-c2a636dabe31,cf919b82-061e-4adb-85f8-f4557d3c3176,2025-12-07 00:00:00,BELL INTERNET,Bell Internet,-90.27,Bills,0.968,2025-12-30 00:00:00,2025-12-30 00:00:00
8b37cb60-0892-4f4d-9677-c839377d8867,95e2e8d7-2188-4d1d-918d-5c185177c169,2026-03-16 00:00:00,INTERAC PURCHASE,Interac Purchase,-35.13,Other,0.94,2026-03-30 00:00:00,2026-03-30 00:00:00
8b396ff7-8d40-447d-ab67-35cbd7ec5b38,faad7098-70e4-4a61-a46d-29decef4f3ed,2026-04-20 00:00:00,PHARMACY,Pharmacy,-21.37,Other,0.983,2026-04-30 00:00:00,2026-04-30 00:00:00
8b4eb9a7-7825-4c3a-b8a5-0aba7e718db5,f3baee5c-d588-4cf8-b1ef-369e1fecd5be,2025-08-16 00:00:00,UBER EATS HELP.UBER.COM,Uber Eats,-47.9,Dining,0.951,2025-08-31 00:00:00,2025-08-31 00:00:00
8bb49753-85ff-4e50-b856-d54f7a5eefbc,744ca2c2-02b7-464d-8752-f902130ca327,2025-07-19 00:00:00,PRESTO TTC LOAD,TTC,-11.3,Transport,0.979,2025-07-30 00:00:00,2025-07-30 00:00:00
8bcf6218-9244-4437-9729-6bcfd015b225,d80232bb-b628-417e-b717-2075b53ddaca,2024-11-04 00:00:00,PRESTO TTC LOAD,TTC,-6.17,Transport,0.937,2024-11-29 00:00:00,2024-11-29 00:00:00
8c252d01-92d8-4aa8-8180-aee85689f775,eeb3193e-6758-4db9-8c1e-6a3becfa4427,2025-10-13 00:00:00,A&W,A&W,-18.16,Dining,0.894,2025-10-30 00:00:00,2025-10-30 00:00:00
8c3e2387-2c2c-4fd0-aff1-16ff7dca354f,9c300a48-a6db-4450-83dd-fc1eac265341,2024-09-10 00:00:00,DOLLARAMA,Dollarama,-13.07,Shopping,0.977,2024-09-29 00:00:00,2024-09-29 00:00:00
8c562fe5-0249-47f6-9acd-5f9977f5bec9,115fbc06-58c9-4a1b-bd5e-06870f62daee,2024-12-10 00:00:00,PRESTO TTC LOAD,TTC,-5.08,Transport,0.958,2024-12-30 00:00:00,2024-12-30 00:00:00
8c78c401-c7d2-43db-8530-45300068bfa9,efdf272e-1f6e-47df-9053-91c9bab09d21,2025-02-26 00:00:00,UBER EATS HELP.UBER.COM,Uber Eats,-34.17,Dining,0.954,2025-02-27 00:00:00,2025-02-27 00:00:00
8cba650e-95c1-4dc6-994d-1182a361b498,eeb3193e-6758-4db9-8c1e-6a3becfa4427,2025-10-05 00:00:00,CANADIAN TIRE,Canadian Tire,-20.71,Shopping,0.929,2025-10-30 00:00:00,2025-10-30 00:00:00
8ce912d7-23e1-410d-8e18-fc2810a985b7,ae34486d-f484-4c41-92e5-90e46f07b473,2025-03-18 00:00:00,NO FRILLS #4647 TORONTO,No Frills,-40.02,Groceries,0.981,2025-03-30 00:00:00,2025-03-30 00:00:00
8d57d6da-64fc-47de-a33a-f315a111f6b4,31c595f5-c12b-4f1e-8c6a-21c545a44deb,2025-10-20 00:00:00,NO FRILLS #4071 TORONTO,No Frills,-39.3,Groceries,0.908,2025-10-31 00:00:00,2025-10-31 00:00:00
8d67b2ab-100a-4294-bffc-0413b26407e9,6f6c646a-3bf7-44ed-a016-7ca7ed113f2c,2026-03-17 00:00:00,PRESTO TTC LOAD,TTC,-4.48,Transport,0.934,2026-03-31 00:00:00,2026-03-31 00:00:00
8d7c9efb-e271-4553-bc5d-cae7c044824d,b69390c6-26f7-46c8-8ccf-43e2dbe31f34,2024-07-26 00:00:00,STARBUCKS 383 TORONTO ON,Starbucks,-5.84,Dining,0.989,2024-07-30 00:00:00,2024-07-30 00:00:00
8d8602ff-1441-4049-94cf-13df83f185e1,77198e37-6441-470b-8395-d0dabe2ca261,2024-10-12 00:00:00,TORONTO HYDRO,Toronto Hydro,-79.85,Bills,0.971,2024-10-30 00:00:00,2024-10-30 00:00:00
8d9b6481-6119-4f6a-bd9b-65ff356ae282,68033aa0-4ba6-4ef2-81dc-805e7521f692,2025-05-19 00:00:00,AMZN MKTP CA*7699,Amazon,-74.14,Shopping,0.927,2025-05-31 00:00:00,2025-05-31 00:00:00
8db27a38-089f-459e-a5ad-60decc3dde04,5e8b4dbf-dbb6-4be9-8ba8-17691a8a9ad6,2024-05-30 00:00:00,PAYROLL DEPOSIT,Payroll,2891.98,Income,0.987,2024-05-30 00:00:00,2024-05-30 00:00:00
8dc89dac-a193-4574-b977-27f0c881232b,089d8a78-581d-420e-b5ad-f74448c36a0b,2024-10-22 00:00:00,PRESTO TTC LOAD,TTC,-13.05,Transport,0.927,2024-10-31 00:00:00,2024-10-31 00:00:00
